# Searching for station nr 10224 in v2.temperature.inv
# BREMEN              GERMANY   (GERMANY)
# coordinates:  53.10N,    8.80E,    4m
# WMO station code: 10224 BREMEN                        
# institution :: NOAA/NCEI
# source_url :: https://www.ncdc.noaa.gov/ghcnm/v2.php
# contact_email :: NCDC.GHCNM@noaa.gov.
# retrieved :: Fri Dec 14 16:24:48 CET 2018
# references :: Peterson, T.C., and R.S. Vose, 1997: An overview of the Global Historical Climatology Network temperature database.Bulletin of the American Meteorological Society, 78 (12), 2837-2849
# station_name :: BREMEN
# station_country :: GERMANY
# station_code :: 10224
# latitude ::   53.10 degrees_north
# longitude ::    8.80 degrees_east
# elevation ::        4 m
# climexp_url :: https://climexp.knmi.nl/getprcpall.cgi?WMO=10224
# prcp from v2.prcp [mm/month]
 1908   38.0   42.0   33.0   61.0   81.0   91.0  108.0   82.0   49.0    2.0   17.0   15.0
 1909   39.0   57.0   35.0   65.0   45.0   45.0  163.0   63.0  121.0   41.0   59.0   63.0
 1910   75.0   75.0   28.0   41.0   51.0   70.0  104.0  104.0   84.0   16.0   59.0   45.0
 1911   30.0   67.0   64.0   26.0   24.0   47.0   30.0   28.0   24.0   76.0   50.0   48.0
 1912   34.0   50.0   44.0   35.0   80.0  121.0   90.0   84.0   42.0   31.0   81.0   64.0
 1913   55.0   25.0   50.0   40.0   52.0  115.0   83.0   28.0   20.0   51.0   49.0   69.0
 1914   32.0   17.0  123.0   44.0   45.0   66.0   64.0   60.0   73.0   66.0   60.0   70.0
 1915   89.0   33.0   80.0   37.0   66.0   42.0   95.0  101.0   46.0    9.0   55.0  114.0
 1916  104.0   54.0   62.0   56.0   66.0   71.0   53.0   91.0   43.0   70.0   55.0   65.0
 1917    6.0    6.0   13.0   43.0   27.0   53.0   42.0  166.0   18.0   70.0   28.0   13.0
 1918   79.0   60.0   11.0   37.0   23.0   92.0   97.0  126.0   98.0   44.0   19.0   78.0
 1919   37.0   22.0   49.0   37.0   20.0   48.0   77.0   42.0   39.0   32.0   73.0  111.0
 1920   59.0   31.0   12.0   58.0   56.0   30.0  106.0   86.0   41.0   22.0   10.0   40.0
 1921  113.0   23.0   24.0   28.0   22.0   74.0   31.0   23.0   22.0   37.0   39.0   72.0
 1922   59.0   29.0   49.0   42.0   52.0   60.0   97.0   52.0   52.0   39.0   68.0   47.0
 1923   63.0   36.0   23.0   19.0   70.0   42.0   99.0   79.0   44.0   73.0   26.0   43.0
 1924   25.0   26.0   32.0   74.0   60.0   69.0   91.0  103.0   88.0   40.0   13.0   12.0
 1925   33.0   48.0   78.0   32.0   31.0   41.0   45.0   48.0   80.0   53.0   42.0  118.0
 1926   72.0   66.0   48.0   18.0  104.0   39.0   69.0   67.0   57.0   93.0   54.0   43.0
 1927   49.0   22.0   46.0   85.0   39.0   80.0   76.0  125.0  113.0   34.0   25.0   44.0
 1928   58.0   46.0   11.0   58.0   95.0   40.0   32.0   82.0    9.0   77.0  106.0   47.0
 1929   14.0   22.0    5.0   44.0   15.0   67.0   38.0   33.0   28.0   84.0   23.0   76.0
 1930   24.0   11.0   22.0   41.0   76.0   36.0   53.0   94.0  102.0   55.0  101.0   22.0
 1931   84.0   41.0   31.0   76.0   33.0   41.0  108.0   72.0   67.0   37.0   18.0   32.0
 1932   78.0    9.0   19.0   65.0   92.0   23.0   94.0   65.0   87.0  115.0   27.0    7.0
 1933   27.0   42.0   30.0   22.0   31.0  131.0   77.0   48.0   25.0   46.0   39.0   18.0
 1934   34.0   32.0   39.0   32.0   25.0   80.0   32.0   55.0   40.0   89.0   37.0   55.0
 1935   49.0   75.0   25.0   64.0   61.0   94.0   80.0   39.0  107.0   69.0   47.0   36.0
 1936   54.0   73.0   15.0  124.0   42.0    7.0  101.0   77.0   58.0   62.0   60.0   41.0
 1937   61.0  119.0   77.0   59.0   54.0   91.0   58.0   41.0   94.0   11.0   28.0   57.0
 1938   85.0   23.0   28.0   25.0   69.0   62.0   56.0   80.0   35.0   86.0   52.0   50.0
 1939   79.0   21.0   68.0  102.0   38.0   14.0  122.0  104.0   29.0   97.0  119.0   54.0
 1940   21.0   27.0   86.0   73.0   23.0   59.0  137.0   89.0   60.0   57.0  112.0  101.0
 1941   39.0   46.0   41.0   23.0   23.0   18.0   96.0  114.0   60.0  115.0   33.0   61.0
 1942   21.0   18.0   22.0   32.0   64.0   37.0  171.0   20.0   25.0   79.0   65.0   32.0
 1943   52.0   63.0    9.0   51.0   29.0   61.0   33.0  138.0   32.0   17.0   72.0   20.0
 1944   76.0   39.0   42.0   29.0   52.0   77.0  122.0   28.0   80.0   50.0   97.0   49.0
 1945   23.0   75.0   21.0   64.0   80.0   41.0   71.0  133.0   41.0   34.0   42.0   54.0
 1946   25.0  125.0   33.0    7.0   82.0   69.0   48.0   75.0   72.0   66.0   35.0   14.0
 1947   27.0   21.0   78.0   35.0   36.0   48.0   97.0   29.0   39.0   27.0  124.0  101.0
 1948  121.0   50.0   23.0   28.0   57.0   60.0  125.0   87.0   44.0   19.0   25.0   18.0
 1949   33.0   27.0   51.0   81.0  114.0   44.0   42.0   54.0   82.0   18.0   82.0  114.0
 1950   49.0   85.0   24.0   80.0  104.0   42.0  108.0   29.0  123.0   38.0   73.0   33.0
 1951   86.0   73.0  107.0   56.0   77.0   73.0   75.0   38.0   47.0    2.0  125.0   63.0
 1952   53.0   31.0   81.0   23.0   51.0   72.0   51.0  115.0   59.0   84.0   76.0   60.0
 1953   24.0   42.0   22.0   45.0   81.0   81.0   97.0  102.0   71.0   20.0   42.0   39.0
 1954   48.0   22.0   42.0   31.0   36.0   57.0  127.0  114.0   59.0  100.0   70.0   92.0
 1955   45.0   33.0   38.0   43.0   65.0   71.0   80.0   84.0   62.0   99.0   31.0   96.0
 1956   95.0   20.0   62.0   40.0   38.0  104.0  165.0  114.0   68.0   53.0   49.0   50.0
 1957   49.0   77.0   70.0   13.0   44.0   60.0   87.0   84.0  138.0   28.0   42.0   75.0
 1958   78.0   95.0   16.0   57.0   64.0   78.0  125.0  118.0   43.0   71.0   35.0   45.0
 1959   65.0    6.0   24.0   36.0   29.0   55.0   44.0   55.0    1.0   29.0   36.0   30.0
 1960   47.0   29.0   18.0   47.0   67.0   29.0   83.0  168.0   39.0   66.0   94.0   89.0
 1961   88.0   85.0   61.0   53.0   77.0   41.0   93.0   97.0   26.0   85.0   57.0  116.0
 1962   80.0   59.0   40.0   58.0   48.0   36.0  101.0   87.0   49.0   54.0   21.0   75.0
 1963   17.0   12.0   33.0   40.0   38.0   59.0   71.0  154.0   50.0   28.0   95.0    9.0
 1964   22.0   39.0   36.0   51.0   65.0   33.0   32.0  123.0   44.0   49.0   34.0   46.0
 1965   78.0   37.0   26.0  104.0  121.0   58.0  151.0   57.0   28.0   37.0   59.0  118.0
 1966   47.0   94.0   57.0   59.0   47.0   90.0   95.0   80.0   37.0   54.0   66.0  102.0
 1967   47.0   43.0   57.0   52.0  124.0   57.0   76.0   48.0   82.0   77.0   49.0   81.0
 1968   64.0   19.0   51.0   17.0   70.0  110.0   72.0   55.0  184.0   79.0   45.0   16.0
 1969   65.0   59.0   29.0   94.0   89.0   84.0   61.0   47.0   14.0   27.0   63.0   22.0
 1970   19.0   87.0   62.0   98.0   44.0   24.0  108.0   65.0   51.0   98.0   63.0   43.0
 1971   33.0   24.0   20.0   12.0   21.0  151.0   49.0   75.0   47.0   25.0   54.0   55.0
 1972   12.0   17.0   48.0   76.0   98.0  116.0   49.0   88.0   48.0   22.0   67.0    9.0
 1973   38.0   50.0   29.0   68.0   66.0   22.0   67.0   14.0   41.0   69.0   89.0   76.0
 1974   69.0   32.0   32.0   15.0   56.0   89.0   88.0   52.0   76.0   81.0   63.0  130.0
 1975   47.0   13.0   58.0   67.0   85.0   30.0   83.0   52.0   60.0   24.0   73.0   26.0
 1976 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1977 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1978 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1979 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1980 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1981 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1982 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1983 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1984 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1985 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1986 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1987 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1988 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1989 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1990 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1991 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1992 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1993 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1994 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1995 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1996 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1997 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1998 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1999 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2000 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2001 -999.9   50.0 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2002 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9  138.0   41.0  150.0   89.0   73.0
 2003   78.0   14.0   27.0   66.0   85.0   32.0   97.0   30.0   55.0   45.0   15.0   72.0
 2004   88.0   49.0   35.0   44.0   39.0 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2005 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2006 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2007 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2008 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2009 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2010 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2011 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2012 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2013 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2014 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2015 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9  115.3   69.4   42.1 -999.9 -999.9
