 1854   34.0   88.0   44.0   75.0   47.0  161.0  130.0  134.0   37.0   59.0   49.0  105.0
 1855   25.0   71.0   64.0   85.0  117.0  118.0  220.0  147.0  110.0   85.0   52.0   37.0
 1856   40.0   37.0   21.0   41.0  102.0  211.0   77.0   96.0   82.0   23.0  177.0   47.0
 1857   32.0   27.0   58.0   83.0  115.0   51.0  121.0  100.0  105.0   63.0   31.0   26.0
 1858   26.0   11.0   41.0   56.0  159.0  126.0  174.0  176.0   59.0   88.0   69.0   34.0
 1859   19.0   26.0  133.0   69.0  149.0   98.0  145.0  170.0   74.0   56.0   49.0   73.0
 1860   27.0   42.0   56.0   87.0  106.0  153.0  120.0   98.0   94.0   82.0   28.0   85.0
 1861   61.0   22.0   74.0   56.0  166.0  145.0   74.0  129.0   42.0    5.0   48.0   44.0
 1862  155.0   67.0   21.0   90.0   92.0   98.0  138.0  196.0   64.0   81.0   10.0   97.0
 1863   47.0   16.0   47.0   78.0   60.0  142.0   94.0   54.0   75.0   21.0   62.0   98.0
 1864   22.0   27.0   85.0   79.0   48.0  125.0  168.0  152.0  144.0   73.0   90.0   19.0
 1865   56.0   51.0   63.0   29.0  126.0   83.0  101.0  213.0   20.0   75.0   40.0   11.0
 1866   53.0   93.0   73.0   86.0   65.0  104.0  208.0  229.0   79.0   14.0  138.0   91.0
 1867   76.0   65.0  100.0  147.0  241.0  114.0  111.0  112.0  112.0  147.0   54.0  150.0
 1868   37.0   29.0  118.0  126.0   52.0   24.0  148.0   40.0   17.0   76.0   40.0  131.0
 1869   54.0   49.0   40.0  101.0   98.0  108.0   89.0  173.0   60.0   58.0  184.0   70.0
 1870   65.0   13.0   77.0   82.0   61.0  134.0  133.0  249.0  110.0  142.0   60.0  110.0
 1871   33.0   32.0   68.0  131.0   95.0   93.0  265.0   95.0   33.0   61.0   47.0   33.0
 1872   20.0   45.0   64.0   63.0   80.0  123.0   92.0  170.0   72.0   20.0   61.0   61.0
 1873   12.0   79.0   56.0   96.0  202.0  169.0   74.0   81.0  107.0   17.0   36.0   29.0
 1874   40.0   31.0   56.0   42.0  148.0  145.0   70.0  153.0   33.0   25.0   99.0   78.0
 1875   62.0   58.0   57.0   34.0   99.0   95.0  152.0  118.0  180.0   93.0  106.0   79.0
 1876   40.0  122.0  159.0   88.0   82.0   25.0   87.0  122.0  165.0   26.0   70.0   46.0
 1877   87.0  161.0   80.0  128.0   65.0   98.0  122.0  141.0  127.0   43.0   54.0   93.0
 1878  137.0   33.0  133.0   87.0   92.0   56.0  163.0  136.0  139.0   89.0   45.0   75.0
 1879   26.0   47.0   40.0  102.0   85.0  120.0  148.0  108.0   75.0   69.0   81.0   62.0
 1880   47.0   35.0   44.0   72.0  151.0   80.0   96.0  191.0   68.0  118.0   56.0  113.0
 1881   10.0   17.0   93.0   65.0  294.0  117.0  142.0  120.0  121.0   64.0   53.0   42.0
 1882   16.0   26.0   30.0   51.0   95.0  106.0  237.0  164.0   69.0   89.0  102.0  131.0
 1883   70.0   41.0   38.0   80.0   84.0  154.0   73.0   99.0   71.0   47.0   48.0  110.0
 1884   66.0   11.0   45.0   50.0   32.0  178.0  169.0  150.0   63.0  133.0   42.0   61.0
 1885   12.0   18.0   59.0   13.0  120.0   57.0  182.0  105.0   88.0   67.0   99.0   92.0
 1886   50.0   15.0   53.0  109.0   33.0  235.0  124.0  175.0   38.0   59.0   38.0  121.0
 1887   12.0   21.0   95.0   38.0  142.0   35.0   88.0  212.0   61.0   90.0   91.0   78.0
 1888   63.0   77.0   68.0  103.0   68.0  132.0  183.0  197.0  130.0   30.0   69.0   19.0
 1889   26.0  154.0   85.0   58.0   84.0  178.0  198.0  126.0  144.0   58.0   27.0   52.0
 1890   64.0    6.0   42.0  131.0   91.0  152.0  210.0  247.0  137.0   94.0   60.0    8.0
 1891   81.0   31.0   55.0   76.0   88.0  101.0  167.0  131.0   67.0   44.0   32.0  122.0
 1892  118.0  121.0   52.0   60.0   56.0  351.0  108.0   34.0  145.0   62.0   42.0   51.0
 1893   96.0   78.0   56.0    7.0  167.0  147.0  156.0   24.0  106.0   96.0  102.0   16.0
 1894   13.0   50.0   61.0   65.0  129.0  113.0  143.0  150.0  127.0  120.0   22.0   49.0
 1895   45.0   24.0  105.0   86.0  115.0   95.0  101.0  125.0   36.0   97.0   30.0  122.0
 1896   80.0   15.0  131.0  103.0  184.0  118.0   88.0  290.0  110.0   11.0   32.0   18.0
 1897   35.0   93.0   92.0   72.0  248.0  139.0  305.0  140.0  130.0   51.0   18.0   21.0
 1898   47.0   42.0   45.0   58.0  110.0   66.0  159.0   96.0   41.0   51.0   20.0   39.0
 1899   77.0   38.0   47.0  182.0  126.0  106.0  141.0  167.0  329.0   38.0   41.0   48.0
 1900  117.0   70.0  105.0   65.0   78.0  116.0   93.0   65.0   40.0  103.0   67.0   77.0
 1901   27.0   94.0   53.0  116.0   44.0   86.0  140.0   88.0   38.0   43.0   84.0   60.0
 1902   65.0   21.0   93.0   34.0  137.0  104.0  184.0   77.0   58.0   74.0    4.0   63.0
 1903   69.0   39.0   29.0  124.0   54.0   68.0  237.0  110.0   52.0   90.0   91.0   21.0
 1904   19.0   67.0   40.0   82.0   66.0  105.0   48.0   69.0   93.0  124.0   58.0   62.0
 1905   74.0   66.0   91.0  112.0   67.0   53.0   56.0  195.0   63.0  126.0   98.0   34.0
 1906   55.0   48.0   79.0   45.0  111.0  146.0  208.0   84.0  185.0   43.0   63.0  103.0
 1907  111.0   27.0   74.0   83.0   56.0  128.0  265.0  104.0   65.0   63.0   26.0   87.0
 1908   46.0   82.0   25.0   73.0   98.0   83.0   86.0  124.0   78.0    0.0   51.0   35.0
 1909   51.0   86.0   39.0   51.0  103.0   98.0  259.0  118.0  111.0   64.0   63.0   81.0
 1910  106.0   49.0   19.0  119.0  134.0  175.0  175.0  149.0  101.0   62.0  139.0   58.0
 1911   37.0   66.0   34.0   66.0  121.0   87.0   28.0   91.0   75.0   73.0   30.0  103.0
 1912   82.0   72.0   66.0   70.0  197.0   66.0  187.0  124.0  192.0   61.0   46.0   29.0
 1913   60.0   15.0   28.0   61.0  114.0  127.0  117.0   94.0  155.0   39.0  125.0  102.0
 1914   18.0    8.0  108.0   61.0  191.0   56.0  246.0   48.0  134.0   42.0   72.0   37.0
 1915  122.0   21.0   73.0   78.0   33.0  105.0  182.0  152.0   57.0  103.0   66.0  103.0
 1916   64.0   71.0   34.0  113.0   35.0   99.0  236.0  137.0  158.0   44.0   38.0   61.0
 1917   69.0   22.0   70.0  117.0   37.0   53.0  140.0   76.0   40.0   91.0   46.0   34.0
 1918   34.0   58.0   25.0   58.0   47.0  155.0  222.0  200.0   80.0   50.0   36.0  169.0
 1919   41.0   55.0   79.0   87.0   91.0  136.0  136.0   67.0   54.0  111.0   85.0  110.0
 1920  105.0   33.0   30.0   59.0  133.0   99.0  153.0  170.0   82.0    1.0    9.0   68.0
 1921   96.0   69.0   20.0  120.0   55.0  135.0   79.0  101.0   50.0   68.0   36.0   51.0
 1922   95.0   59.0   31.0  115.0  120.0   99.0  128.0  133.0  194.0   98.0   99.0   74.0
 1923  107.0   99.0   67.0   96.0   33.0  140.0   76.0   79.0   61.0   99.0   48.0  146.0
 1924   50.0   62.0   33.0  115.0   77.0  167.0  116.0  119.0  106.0   38.0   37.0   24.0
 1925   26.0   62.0   55.0  100.0  104.0   97.0  104.0  196.0   68.0   69.0   56.0   78.0
 1926   55.0   71.0   80.0   43.0  189.0  187.0  193.0   95.0   71.0   74.0   39.0   77.0
 1927   59.0   18.0   59.0  138.0   95.0  130.0  136.0   71.0   87.0   30.0   62.0   24.0
 1928   42.0   95.0   53.0   52.0  196.0  139.0   62.0  142.0  124.0   39.0   63.0   64.0
 1929   63.0   30.0   18.0   86.0  113.0  135.0  184.0  109.0   46.0   47.0   49.0   74.0
 1930   33.0   55.0   63.0  110.0  140.0   36.0  113.0  144.0   77.0  107.0  101.0   53.0
 1931   54.0   83.0   26.0   57.0   51.0  137.0  169.0  112.0  120.0   59.0   39.0   56.0
 1932   59.0   20.0   33.0   40.0  159.0   93.0  187.0   51.0   22.0   64.0   81.0    7.0
 1933   56.0   89.0   23.0   71.0  111.0  128.0  156.0  105.0   43.0   93.0   36.0   52.0
 1934   66.0   13.0   28.0   40.0   43.0  134.0   94.0  148.0   27.0   39.0   28.0   70.0
 1935   55.0  135.0   43.0  114.0  113.0  125.0  107.0   54.0   58.0   98.0   32.0   24.0
 1936   89.0   48.0   19.0   97.0   97.0  148.0  183.0   96.0   74.0  128.0   75.0   33.0
 1937   63.0  108.0   67.0  104.0   44.0   65.0   77.0  166.0  172.0   43.0   49.0   69.0
 1938   92.0   32.0   70.0   58.0   92.0   40.0   98.0  181.0   93.0   46.0   52.0   46.0
 1939   44.0   56.0   79.0   24.0  179.0  133.0  131.0  111.0   78.0  100.0  103.0   70.0
 1940   38.0   57.0   73.0   66.0  185.0   95.0  100.0  121.0   96.0   52.0   56.0   48.0
 1941   73.0   62.0  113.0   87.0  101.0   56.0  201.0  167.0   72.0  120.0   50.0   67.0
 1942   84.0   46.0   47.0   83.0   63.0  120.0  114.0   99.0   42.0   83.0   66.0   23.0
 1943   44.0   44.0   43.0   73.0   89.0  135.0  112.0   76.0  102.0    6.0   52.0   58.0
 1944  104.0   97.0  134.0   85.0  118.0  177.0  170.0   74.0   55.0   99.0  116.0   65.0
 1945   59.0  101.0   62.0  107.0   66.0  156.0   53.0  114.0   93.0   88.0   65.0   77.0
 1946   64.0   91.0   24.0   18.0   35.0   70.0  162.0  125.0   45.0   72.0   46.0   84.0
 1947   58.0   54.0   51.0   70.0   19.0  111.0  112.0   54.0    9.0   35.0  164.0  129.0
 1948  102.0   99.0   98.0   64.0   33.0  229.0  217.0  138.0   41.0   38.0   31.0   25.0
 1949   56.0   23.0   45.0   64.0  194.0   98.0  117.0  278.0   50.0   30.0   82.0   97.0
 1950   86.0   59.0   31.0   79.0   35.0   26.0  183.0   38.0  141.0   91.0  130.0   24.0
 1951   56.0   36.0   75.0   35.0  126.0  116.0  168.0   83.0   61.0    0.0   91.0   85.0
 1952   39.0  124.0  128.0   36.0  134.0  145.0   72.0   97.0  113.0   83.0   96.0   38.0
 1953   29.0   59.0   19.0   66.0   97.0  117.0  228.0  110.0   46.0   65.0   30.0   28.0
 1954  114.0   29.0   26.0   98.0  192.0  102.0  313.0   98.0  102.0   78.0   57.0   78.0
 1955   56.0   82.0   30.0  110.0   96.0  129.0  286.0  134.0   83.0   48.0   15.0   91.0
 1956   59.0   18.0   84.0  126.0   87.0  239.0  148.0  172.0   42.0  158.0   46.0   59.0
 1957   58.0  116.0   54.0   98.0   45.0   71.0  334.0   83.0  114.0   12.0   40.0   39.0
 1958   81.0  184.0   64.0   76.0   50.0  253.0   91.0  100.0   84.0  156.0   46.0   76.0
 1959   50.0   15.0   45.0  121.0   80.0  228.0  215.0  174.0   31.0   14.0   33.0  135.0
 1960   85.0   65.0  136.0   58.0   67.0  122.0  123.0  145.0   81.0   49.0   56.0   24.0
 1961   16.0   82.0   81.0   74.0  141.0   93.0  116.0  110.0   27.0   48.0   48.0   96.0
 1962   71.0   78.0   76.0   66.0  181.0   79.0  126.0   70.0   79.0   65.0   65.0   91.0
 1963   40.0   30.0   94.0   33.0   84.0  145.0  123.0  105.0   78.0   43.0   65.0   17.0
 1964   29.0   42.0   75.0  114.0  168.0  116.0   91.0  147.0   55.0  182.0   84.0   83.0
 1965   79.0   77.0   93.0  150.0  215.0  153.0   90.0  118.0   66.0    3.0   52.0  102.0
 1966   57.0  128.0   68.0   94.0  104.0  176.0  190.0  186.0   85.0   53.0   72.0  130.0
 1967   75.0   58.0   64.0   74.0   84.0   93.0  107.0   30.0  114.0   27.0   53.0   60.0
 1968   93.0   40.0   34.0   28.0   64.0   99.0  207.0  177.0  104.0   57.0   26.0   37.0
 1969   87.0   30.0   37.0   30.0   37.0  162.0   42.0  125.0  113.0   13.0   48.0   63.0
 1970   21.0  151.0   40.0   72.0   84.0  128.0  145.0  163.0   56.0  117.0   92.0   47.0
 1971    4.0   47.0   59.0   34.0   98.0  142.0   58.0  101.0   63.0   32.0   58.0   33.0
 1972   12.0   45.0   17.0  139.0  109.0   63.0  204.0   69.0   52.0   33.0  114.0   10.0
 1973   29.0   44.0   55.0   84.0   76.0  135.0   66.0   52.0   69.0   48.0  114.0   52.0
 1974   47.0   50.0   26.0   36.0  171.0  137.0  148.0   79.0   51.0   79.0   81.0  113.0
 1975   73.0   21.0   59.0   74.0   85.0  152.0  233.0   87.0   30.0   45.0   34.0   22.0
 1976  112.0    6.0   16.0   46.0   81.0   50.0  157.0  104.0   66.0   48.0  114.0   35.0
 1977   59.0  123.0   77.0   98.0 -999.9   77.0  108.0  176.0  100.0   30.0   63.0   69.0
 1978   30.0   38.0   61.0   37.0   77.0   67.0  121.0   75.0   93.0   47.0   34.0   37.0
 1979   50.0   47.0  106.0  126.0   52.0  168.0  101.0  124.0   67.0   13.0  153.0   43.0
 1980   54.0   43.0   64.0  184.0   62.0  109.0  105.0   93.0   71.0  108.0   79.0   74.0
 1981 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1982 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1983 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1984 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1985 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1986 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1987 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1988 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1989 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1990 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1991 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1992 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1993 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1994 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1995 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1996 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1997 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1998 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 1999 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2000 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2001 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
 2002 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9  358.0   83.0  137.0  111.0  100.0
 2003  106.0   17.0   35.0   25.0   67.0   53.0  161.0   63.0   69.0   91.0   36.0   45.0
 2004  110.0   83.0   72.0   61.0   93.0 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9 -999.9
